-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 10:59:49, CierreOrden , NDC -> Declarada sin refuerzo
2026-04-16 11:00:09, CierreOrden , NDC -> SI Declarada >>>>>
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 11:02:31, CierreOrden , NDC -> Declarada sin refuerzo
2026-04-16 11:02:51, CierreOrden ," NDC -> Orden no declarada, fallo la ultima notificación."
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 11:04:08, CierreOrden , NDC -> Declarada sin refuerzo
2026-04-16 11:04:29, CierreOrden , NDC -> SI Declarada >>>>>
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 11:05:58, CierreOrden , NDC -> Declarada sin refuerzo
2026-04-16 11:06:18, CierreOrden ," NDC -> Orden no declarada, fallo la ultima notificación."
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 11:08:12, CierreOrden , NDC -> Declarada sin refuerzo
2026-04-16 11:08:35, CierreOrden , NDC -> SI Declarada >>>>>
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 11:10:36, CierreOrden , TG Bots -> Error: Ocurrió un error inesperado.
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 11:10:36, Navegación , TG Bots -> El archivo de Excel ha sido cerrado.
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 11:10:36, Navegación , TG Bots -> Cierre
-------------------,--------------,--------------------------------------------------------------------------------
-------------------,--------------,DECLARACION X BOTS (1/2)
Timestamp,Accion,Detalle
2026-04-16 15:57:09,Navegacion,TG Bots -> Pagina de inicio cargada
2026-04-16 15:57:13,Credenciales,NDC -> Credenciales y Acceso ok
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 15:58:40, CierreOrden , NDC -> Declarada sin refuerzo
2026-04-16 15:58:40, CierreOrden , NDC -> SI Declarada >>>>>
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 15:58:41, CierreOrden , TG Bots -> Error: Ocurrió un error inesperado.
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 15:58:41, Navegación , TG Bots -> El archivo de Excel ha sido cerrado.
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 15:58:41, Navegación , TG Bots -> Cierre
-------------------,--------------,--------------------------------------------------------------------------------
-------------------,--------------,DECLARACION X BOTS (1/2)
Timestamp,Accion,Detalle
2026-04-16 16:38:56,Navegacion,TG Bots -> Pagina de inicio cargada
2026-04-16 16:39:01,Credenciales,NDC -> Credenciales y Acceso ok
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 16:41:19, CierreOrden , NDC -> Declarada sin refuerzo
2026-04-16 16:41:19, CierreOrden , NDC -> SI Declarada >>>>>
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 16:41:20, CierreOrden , TG Bots -> Error: Ocurrió un error inesperado.
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 16:41:20, Navegación , TG Bots -> El archivo de Excel ha sido cerrado.
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 16:41:20, Navegación , TG Bots -> Cierre
-------------------,--------------,--------------------------------------------------------------------------------
-------------------,--------------,DECLARACION X BOTS (1/2)
Timestamp,Accion,Detalle
2026-04-16 16:47:24,Navegacion,TG Bots -> Pagina de inicio cargada
2026-04-16 16:47:28,Credenciales,NDC -> Credenciales y Acceso ok
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 16:49:27, CierreOrden , NDC -> Declarada sin refuerzo
2026-04-16 16:49:27, CierreOrden , NDC -> SI Declarada >>>>>
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 16:49:28, CierreOrden , TG Bots -> Error: Ocurrió un error inesperado.
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 16:49:28, Navegación , TG Bots -> El archivo de Excel ha sido cerrado.
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 16:49:28, Navegación , TG Bots -> Cierre
-------------------,--------------,--------------------------------------------------------------------------------
-------------------,--------------,DECLARACION X BOTS (1/2)
Timestamp,Accion,Detalle
2026-04-16 18:13:11,Navegacion,TG Bots -> Pagina de inicio cargada
2026-04-16 18:13:15,Credenciales,NDC -> Credenciales y Acceso ok
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 18:15:28, CierreOrden , NDC -> Declarada sin refuerzo
2026-04-16 18:15:28, CierreOrden , NDC -> SI Declarada >>>>>
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 18:15:31, CierreOrden , TG Bots -> Error: Ocurrió un error inesperado.
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 18:15:31, Navegación , TG Bots -> El archivo de Excel ha sido cerrado.
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 18:15:31, Navegación , TG Bots -> Cierre
-------------------,--------------,--------------------------------------------------------------------------------
-------------------,--------------,DECLARACION X BOTS (1/2)
Timestamp,Accion,Detalle
2026-04-16 18:21:20,Navegacion,TG Bots -> Pagina de inicio cargada
2026-04-16 18:21:25,Credenciales,NDC -> Credenciales y Acceso ok
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 18:23:22, CierreOrden , NDC -> Declarada sin refuerzo
2026-04-16 18:23:22, CierreOrden , NDC -> SI Declarada >>>>>
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 18:23:24, CierreOrden , TG Bots -> Error: Ocurrió un error inesperado.
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 18:23:24, Navegación , TG Bots -> El archivo de Excel ha sido cerrado.
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 18:23:24, Navegación , TG Bots -> Cierre
-------------------,--------------,--------------------------------------------------------------------------------
-------------------,--------------,DECLARACION X BOTS (1/2)
Timestamp,Accion,Detalle
2026-04-16 18:27:01,Navegacion,TG Bots -> Pagina de inicio cargada
2026-04-16 18:27:05,Credenciales,NDC -> Credenciales y Acceso ok
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 18:28:59, CierreOrden , NDC -> Declarada sin refuerzo
2026-04-16 18:28:59, CierreOrden , NDC -> SI Declarada >>>>>
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 18:29:01, CierreOrden , TG Bots -> Error: Ocurrió un error inesperado.
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 18:29:01, Navegación , TG Bots -> El archivo de Excel ha sido cerrado.
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 18:29:01, Navegación , TG Bots -> Cierre
-------------------,--------------,--------------------------------------------------------------------------------
-------------------,--------------,DECLARACION X BOTS (1/2)
Timestamp,Accion,Detalle
2026-04-16 19:15:46,Navegacion,TG Bots -> Pagina de inicio cargada
2026-04-16 19:15:50,Credenciales,NDC -> Credenciales y Acceso ok
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 19:17:05, CierreOrden , TG Bots -> No se pudo encontrar o interactuar con el elemento.
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 19:17:05, Navegación , TG Bots -> El archivo de Excel ha sido cerrado.
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 19:17:05, Navegación , TG Bots -> Cierre
-------------------,--------------,--------------------------------------------------------------------------------
-------------------,--------------,DECLARACION X BOTS (1/2)
Timestamp,Accion,Detalle
2026-04-16 19:30:23,Navegacion,TG Bots -> Pagina de inicio cargada
2026-04-16 19:30:27,Credenciales,NDC -> Credenciales y Acceso ok
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 19:31:58, CierreOrden , TG Bots -> No se pudo encontrar o interactuar con el elemento.
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 19:31:58, Navegación , TG Bots -> El archivo de Excel ha sido cerrado.
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 19:31:58, Navegación , TG Bots -> Cierre
-------------------,--------------,--------------------------------------------------------------------------------
-------------------,--------------,DECLARACION X BOTS (1/2)
Timestamp,Accion,Detalle
2026-04-16 19:33:33,Navegacion,TG Bots -> Pagina de inicio cargada
2026-04-16 19:33:38,Credenciales,NDC -> Credenciales y Acceso ok
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 19:35:09, CierreOrden , TG Bots -> No se pudo encontrar o interactuar con el elemento.
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 19:35:09, Navegación , TG Bots -> El archivo de Excel ha sido cerrado.
-------------------,--------------,--------------------------------------------------------------------------------
2026-04-16 19:35:09, Navegación , TG Bots -> Cierre
-------------------,--------------,--------------------------------------------------------------------------------
