1-3J9ATBDE ; Codigo de material no reconocido ;,2026-04-07 23:59:37
1-3J8ES26W; Declarada o En Proceso ;,2026-04-07 23:59:42
1-3J8CTPES; Declarada o En Proceso ;,2026-04-07 23:59:57
1-3J7QJWX3; falta-stock ;,2026-04-07 23:59:59
1-3J7XKZNK; falta-stock ;,2026-04-08 00:00:22
1-3J8ETVHM ; Codigo de material no reconocido ;,2026-04-08 00:00:31
1-3J7QBXG2; falta-stock ;,2026-04-08 00:00:33
1-3J7R600W ; Codigo de material no reconocido ;,2026-04-08 00:00:54
1-3J8D0T93; falta-stock ;,2026-04-08 00:01:11
1-3J8K9JUU; falta-stock ;,2026-04-08 00:01:13
1-3J9AUH3K; Declarada o En Proceso ;,2026-04-08 00:01:40
1-3J7HNTIQ; Declarada o En Proceso ;,2026-04-08 00:01:58
1-3J7RHV4G ; Codigo de material no reconocido ;,2026-04-08 00:02:11
1-3J7PWZNP; Declarada o En Proceso ;,2026-04-08 00:02:17
1-3J8ETVKO; Declarada o En Proceso ;,2026-04-08 00:02:41
1-3J7RNTPS ; Codigo de material no reconocido ;,2026-04-08 00:02:59
1-3J7HTQU8; Declarada o En Proceso ;,2026-04-08 00:03:25
1-3J9BC642; Declarada o En Proceso ;,2026-04-08 00:03:42
1-3J7QHGUY; falta-stock ;,2026-04-08 00:03:45
1-3J8F0BF2 ; Codigo de material no reconocido ;,2026-04-08 00:03:59
1-3J7S0BIN ; Codigo de material no reconocido ;,2026-04-08 00:04:16
1-3J7XOJPE; Declarada o En Proceso ;,2026-04-08 00:04:17
1-3J7QK2V2; falta-stock ;,2026-04-08 00:04:34
1-3J8KEK2H; falta-stock ;,2026-04-08 00:05:03
1-3J7TPL1H ; Codigo de material no reconocido ;,2026-04-08 00:05:05
1-3J9BEMED; Declarada o En Proceso ;,2026-04-08 00:05:09
1-3J7HTXFP; falta-stock ;,2026-04-08 00:05:16
1-3J8DIQF4; falta-stock ;,2026-04-08 00:05:41
1-3J7UTSEG ; Codigo de material no reconocido ;,2026-04-08 00:05:53
1-3J8F0LU9; Declarada o En Proceso ;,2026-04-08 00:06:09
1-3J7XWH03; Declarada o En Proceso ;,2026-04-08 00:06:13
1-3J9BI7NP ; Codigo de material no reconocido ;,2026-04-08 00:06:34
1-3J7UWLLH ; Codigo de material no reconocido ;,2026-04-08 00:06:41
1-3J8KIN19; falta-stock ;,2026-04-08 00:06:46
1-3J59MOUP ; Codigo de material no reconocido ;,2026-04-08 00:07:14
1-3J7UYPED ; Codigo de material no reconocido ;,2026-04-08 00:07:29
1-3J7Y3Z94 ; Codigo de material no reconocido ;,2026-04-08 00:07:31
1-3J5CHJRB ; producto erroneo ;,2026-04-08 00:08:08
1-3J8F7ODG; Declarada o En Proceso ;,2026-04-08 00:08:13
1-3J7VBV57 ; Codigo de material no reconocido ;,2026-04-08 00:08:17
1-3J8KM5Y5; falta-stock ;,2026-04-08 00:08:29
1-3J7RHCVQ; Declarada o En Proceso ;,2026-04-08 00:08:49
1-3J9BIAKZ; Declarada o En Proceso ;,2026-04-08 00:08:50
1-3J7QKLW5; Declarada o En Proceso ;,2026-04-08 00:09:04
1-3J7XN89T ; Codigo de material no reconocido ;,2026-04-08 00:09:05
1-3J7Y6QE3; Declarada o En Proceso ;,2026-04-08 00:09:19
1-3J7I4A4V; Declarada o En Proceso ;,2026-04-08 00:09:22
1-3J8FWHG0 ; Codigo de material no reconocido ;,2026-04-08 00:09:37
1-3J8KU52H; falta-stock ;,2026-04-08 00:10:04
1-3J9BOXLN; Declarada o En Proceso ;,2026-04-08 00:10:16
1-3J7RR7N7; falta-stock ;,2026-04-08 00:10:40
1-3J5Y2G3E ; producto erroneo ;,2026-04-08 00:10:50
1-3J7I512O; Declarada o En Proceso ;,2026-04-08 00:10:52
1-3J8E04HM; Declarada o En Proceso ;,2026-04-08 00:10:58
1-3J9BZSOZ ; Codigo de material no reconocido ;,2026-04-08 00:11:04
1-3J8KW408; falta-stock ;,2026-04-08 00:11:10
1-3J8G6MPB; Declarada o En Proceso ;,2026-04-08 00:11:11
1-3J7QQG4K; Declarada o En Proceso ;,2026-04-08 00:11:15
1-3J6PRW51 ; Codigo de material no reconocido ;,2026-04-08 00:11:38
1-3J7Y78A2; Declarada o En Proceso ;,2026-04-08 00:11:44
1-3J9CP6BV ; Codigo de material no reconocido ;,2026-04-08 00:12:06
1-3J6SSVN8 ; producto erroneo ;,2026-04-08 00:12:32
1-3J7RVYSI; falta-stock ;,2026-04-08 00:12:36
1-3J8H3O47; Declarada o En Proceso ;,2026-04-08 00:12:45
1-3J8E93YX; Declarada o En Proceso ;,2026-04-08 00:12:52
1-3J9CW4PK ; Codigo de material no reconocido ;,2026-04-08 00:12:54
1-3J8KW995; falta-stock ;,2026-04-08 00:13:00
1-3J7IE9OR; Declarada o En Proceso ;,2026-04-08 00:13:01
1-3J7YEFJS; Declarada o En Proceso ;,2026-04-08 00:13:17
1-3J7QV2F0; falta-stock ;,2026-04-08 00:13:18
1-3J5HF4SZ; falta-stock ;,2026-04-08 00:13:39
1-3J8EEY3M ; Codigo de material no reconocido ;,2026-04-08 00:13:40
1-3J7S8MFK ; Codigo de material no reconocido ;,2026-04-08 00:13:59
1-3J8L22Q1 ; producto erroneo ;,2026-04-08 00:14:00
1-3J8H5CWC; Declarada o En Proceso ;,2026-04-08 00:14:18
1-3J7IOZDK ; Codigo de material no reconocido ;,2026-04-08 00:14:18
1-3J9CWADT; falta-stock ;,2026-04-08 00:14:22
1-3J7YG1J9 ; Codigo de material no reconocido ;,2026-04-08 00:14:34
1-3J7QY2C4; falta-stock ;,2026-04-08 00:14:45
1-3J7S9P6X ; Codigo de material no reconocido ;,2026-04-08 00:15:02
1-3J8HE12I ; Codigo de material no reconocido ;,2026-04-08 00:15:06
1-3J9D5ZS4 ; Codigo de material no reconocido ;,2026-04-08 00:15:17
1-3J8L2IZJ ; Codigo de material no reconocido ;,2026-04-08 00:15:19
1-3J8ELOCU; Declarada o En Proceso ;,2026-04-08 00:15:20
1-3J7T9C4T ; Codigo de material no reconocido ;,2026-04-08 00:15:50
1-3J7YIWFT; Declarada o En Proceso ;,2026-04-08 00:16:00
1-3J9DE71I ; Codigo de material no reconocido ;,2026-04-08 00:16:04
1-3J8EUURT ; Codigo de material no reconocido ;,2026-04-08 00:16:08
1-3J7R0ZKG; falta-stock ;,2026-04-08 00:16:34
1-3J7ITNSS; Declarada o En Proceso ;,2026-04-08 00:16:35
1-3J8HVQCT; falta-stock ;,2026-04-08 00:16:42
1-3J5JCCNY ; Codigo de material no reconocido ;,2026-04-08 00:17:05
1-3J7YKNH7 ; Codigo de material no reconocido ;,2026-04-08 00:17:16
1-3J8IRPUU; falta-stock ;,2026-04-08 00:17:54
1-3J8EWKF5; Declarada o En Proceso ;,2026-04-08 00:17:56
1-3J7IZ00X; Declarada o En Proceso ;,2026-04-08 00:18:30
1-3J5N6VEU; Declarada o En Proceso ;,2026-04-08 00:18:35
1-3J8J4AIG ; Codigo de material no reconocido ;,2026-04-08 00:18:48
1-3J7YU35F; Declarada o En Proceso ;,2026-04-08 00:18:57
1-3J9DNMSF ; Codigo de material no reconocido ;,2026-04-08 00:18:59
1-3J31LFNF; falta-stock ;,2026-04-08 00:19:00
1-3J9DVE2F ; Codigo de material no reconocido ;,2026-04-08 00:19:46
1-3J8L8EXW; Declarada o En Proceso ;,2026-04-08 00:19:57
1-3J5NFU25 ; Codigo de material no reconocido ;,2026-04-08 00:20:00
1-3J7UGRCW; falta-stock ;,2026-04-08 00:20:12
1-3J8EXMFG; Declarada o En Proceso ;,2026-04-08 00:20:12
1-3J7YV0R0 ; Codigo de material no reconocido ;,2026-04-08 00:20:14
1-3J4A6PPS; falta-stock ;,2026-04-08 00:20:27
1-3J7R8IVN ; Codigo de material no reconocido ;,2026-04-08 00:20:29
1-3J7J9C8C; Declarada o En Proceso ;,2026-04-08 00:20:32
1-3J8LBLNB ; Codigo de material no reconocido ;,2026-04-08 00:20:44
1-3J5XFSAQ ; Codigo de material no reconocido ;,2026-04-08 00:20:55
1-3J7VL7K3; falta-stock ;,2026-04-08 00:22:01
1-3J9DWCFG; Declarada o En Proceso ;,2026-04-08 00:22:03
1-3J8LHSG9 ; Codigo de material no reconocido ;,2026-04-08 00:22:08
1-3J7Z4G15; Declarada o En Proceso ;,2026-04-08 00:22:16
1-3J4LMST7; falta-stock ;,2026-04-08 00:22:16
1-3J64TEDN; Declarada o En Proceso ;,2026-04-08 00:22:20
1-3J7JCWLG; Declarada o En Proceso ;,2026-04-08 00:22:58
1-3J7RF4Y0; Declarada o En Proceso ;,2026-04-08 00:23:11
1-3J9E1WV0; falta-stock ;,2026-04-08 00:23:40
1-3J7X2FLW; falta-stock ;,2026-04-08 00:23:43
1-3J8J7I60; Declarada o En Proceso ;,2026-04-08 00:23:44
1-3J6C15BO; falta-stock ;,2026-04-08 00:24:04
1-3J8LWXUZ; falta-stock ;,2026-04-08 00:24:06
1-3J7JRYNX ; Codigo de material no reconocido ;,2026-04-08 00:24:07
1-3J8LO83U ; Codigo de material no reconocido ;,2026-04-08 00:24:32
1-3J7Z5H6X; Declarada o En Proceso ;,2026-04-08 00:24:33
1-3J9E30PQ ; Codigo de material no reconocido ;,2026-04-08 00:24:33
1-3J8F89I7; Declarada o En Proceso ;,2026-04-08 00:24:43
1-3J7RH21N; falta-stock ;,2026-04-08 00:25:02
1-3J8M74DT ; Codigo de material no reconocido ;,2026-04-08 00:25:15
1-3J7XAN0U; falta-stock ;,2026-04-08 00:25:18
1-3J8MNW91 ; Codigo de material no reconocido ;,2026-04-08 00:25:20
1-3J7K7YCP; falta-stock ;,2026-04-08 00:25:51
1-3J7ZAP2J; Declarada o En Proceso ;,2026-04-08 00:25:59
1-3J8MQRHY ; producto erroneo ;,2026-04-08 00:26:14
1-3J8MBPYB; falta-stock ;,2026-04-08 00:26:59
1-3J59ZB2J; Declarada o En Proceso ;,2026-04-08 00:27:28
1-3J7ZAYVR; Declarada o En Proceso ;,2026-04-08 00:27:48
1-3J8MPALY ; Codigo de material no reconocido ;,2026-04-08 00:27:53
1-3J9EFMOF ; producto erroneo ;,2026-04-08 00:28:15
1-3J5EDLXR ; Codigo de material no reconocido ;,2026-04-08 00:28:38
1-3J8FD30G; Declarada o En Proceso ;,2026-04-08 00:28:49
1-3J8MST75 ; Codigo de material no reconocido ;,2026-04-08 00:29:03
1-3J9EKJWU ; Codigo de material no reconocido ;,2026-04-08 00:29:03
1-3J7ZC9O0; falta-stock ;,2026-04-08 00:29:09
1-3J7Y7YIR; falta-stock ;,2026-04-08 00:29:39
1-3J8OL84S; Declarada o En Proceso ;,2026-04-08 00:29:50
1-3J5HXW1Q; falta-stock ;,2026-04-08 00:29:59
1-3J7RMTK6; Declarada o En Proceso ;,2026-04-08 00:30:12
1-3J7KBH7V; Declarada o En Proceso ;,2026-04-08 00:30:43
1-3J7ZUD7K; falta-stock ;,2026-04-08 00:30:51
1-3J8FHUWW; Declarada o En Proceso ;,2026-04-08 00:31:05
1-3J25Z6TL ; Codigo de material no reconocido ;,2026-04-08 00:31:07
1-3J7RPNW5 ; Codigo de material no reconocido ;,2026-04-08 00:31:15
1-3J800L5R ; Codigo de material no reconocido ;,2026-04-08 00:31:59
1-3J7KKPXY; falta-stock ;,2026-04-08 00:32:18
1-3J8FOEZA; Declarada o En Proceso ;,2026-04-08 00:32:30
1-3J7RQ76E; Declarada o En Proceso ;,2026-04-08 00:32:41
1-3J86BQNM ; Codigo de material no reconocido ;,2026-04-08 00:32:53
1-3J4967DG; Declarada o En Proceso ;,2026-04-08 00:33:16
1-3J9EWY0Z; falta-stock ;,2026-04-08 00:33:32
1-3J8MW3YM; Declarada o En Proceso ;,2026-04-08 00:33:46
1-3J86PBP4 ; Codigo de material no reconocido ;,2026-04-08 00:33:49
1-3J7RUIGZ ; Codigo de material no reconocido ;,2026-04-08 00:33:50
1-3J8FQJQ7; Declarada o En Proceso ;,2026-04-08 00:34:25
1-3J9EZSJP ; Codigo de material no reconocido ;,2026-04-08 00:34:26
1-3J5MIELR; Declarada o En Proceso ;,2026-04-08 00:34:31
1-3J86T2X0; Declarada o En Proceso ;,2026-04-08 00:35:14
1-3J4IOVW9; Declarada o En Proceso ;,2026-04-08 00:35:15
1-3J8FTCWV ; Codigo de material no reconocido ;,2026-04-08 00:35:42
1-3J8N3WB6; Declarada o En Proceso ;,2026-04-08 00:36:06
1-3J9F02M6; falta-stock ;,2026-04-08 00:36:09
1-3J4IZ9Q8 ; Codigo de material no reconocido ;,2026-04-08 00:36:10
1-3J7RX8UH; Declarada o En Proceso ;,2026-04-08 00:36:10
1-3J8FTI8P ; Codigo de material no reconocido ;,2026-04-08 00:36:37
1-3J5VJISU; Declarada o En Proceso ;,2026-04-08 00:36:47
1-3J85R5XL ; Codigo de material no reconocido ;,2026-04-08 00:37:07
1-3J86X8YU ; existe un problema con la actividad ;,2026-04-08 00:37:50
1-3J4LMFY6; Declarada o En Proceso ;,2026-04-08 00:38:14
1-3J8FW10W; Declarada o En Proceso ;,2026-04-08 00:38:51
1-3J7KWHCQ; Declarada o En Proceso ;,2026-04-08 00:38:58
1-3J85VL2G; Declarada o En Proceso ;,2026-04-08 00:39:04
1-3J5W99O0; Declarada o En Proceso ;,2026-04-08 00:39:30
1-3J5B9XGJ; falta-stock ;,2026-04-08 00:39:58
1-3J9G3AWA ; Codigo de material no reconocido ;,2026-04-08 00:39:58
1-3J867GSA; falta-stock ;,2026-04-08 00:40:47
1-3J9GABF8 ; Codigo de material no reconocido ;,2026-04-08 00:40:53
1-3J5WBHTF; Declarada o En Proceso ;,2026-04-08 00:41:18
1-3J86ANRJ ; Codigo de material no reconocido ;,2026-04-08 00:42:10
1-3J9GFKJO; Declarada o En Proceso ;,2026-04-08 00:43:02
1-3J5X27CB; Declarada o En Proceso ;,2026-04-08 00:43:27
1-3J9H59N2 ; producto erroneo ;,2026-04-08 00:43:56
1-3J62SNB9; falta-stock ;,2026-04-08 00:44:55
1-3J9H9SQL; falta-stock ;,2026-04-08 00:46:01
1-3J6D60KL ; Codigo de material no reconocido ;,2026-04-08 00:46:18
1-3J61XA5V; Declarada o En Proceso ;,2026-04-08 00:46:58
1-3J9HZNRO ; Codigo de material no reconocido ;,2026-04-08 00:47:09
1-3J6LTVIB ; Codigo de material no reconocido ;,2026-04-08 00:47:34
1-3J86ZSOY; Declarada o En Proceso ;,2026-04-08 00:48:27
1-3J9J6LRO; falta-stock ;,2026-04-08 00:48:53
1-3J6CBZKW; falta-stock ;,2026-04-08 00:49:02
1-3J6NSIND; falta-stock ;,2026-04-08 00:49:30
1-3J9JBD2Z ; Codigo de material no reconocido ;,2026-04-08 00:49:47
1-3J6DODC9 ; producto erroneo ;,2026-04-08 00:50:02
1-3J876PE0; falta-stock ;,2026-04-08 00:50:10
1-3J6O7UWZ; falta-stock ;,2026-04-08 00:51:12
1-3J87BVQT ; Codigo de material no reconocido ;,2026-04-08 00:51:33
1-3J6P5FUO; falta-stock ;,2026-04-08 00:52:46
1-3J87KKZE; falta-stock ;,2026-04-08 00:53:01
1-3J9JWJXQ ; Codigo de material no reconocido ;,2026-04-08 00:53:13
1-3J9KGKHR ; Codigo de material no reconocido ;,2026-04-08 00:54:00
1-3J6R5BU5 ; Codigo de material no reconocido ;,2026-04-08 00:54:01
1-3J6MZ9U6; Declarada o En Proceso ;,2026-04-08 00:54:29
1-3J9KLLYE; falta-stock ;,2026-04-08 00:55:43
1-3J6RCSKQ; falta-stock ;,2026-04-08 00:55:51
1-3J6NCLGT; falta-stock ;,2026-04-08 00:56:12
1-3J86X8YU; falta-stock ;,2026-04-08 01:24:54
1-3J87NL66; falta-stock ;,2026-04-08 01:26:27
1-3J7KZC0V ; Codigo de material no reconocido ;,2026-04-08 01:26:37
1-3J9MM3K7; falta-stock ;,2026-04-08 01:26:59
1-3J6Y2947; falta-stock ;,2026-04-08 01:27:07
1-3J6W9WUF; falta-stock ;,2026-04-08 01:27:10
1-3J6SFR9H; falta-stock ;,2026-04-08 01:27:31
1-3J7LM6IF; Declarada o En Proceso ;,2026-04-08 01:27:36
1-3J9MTVNO ; Codigo de material no reconocido ;,2026-04-08 01:27:53
1-3J8NC3RU; Declarada o En Proceso ;,2026-04-08 01:27:58
1-3J87NNXN ; Codigo de material no reconocido ;,2026-04-08 01:28:03
1-3J7S7JEX; Declarada o En Proceso ;,2026-04-08 01:28:05
1-3J6WDGKT ; Codigo de material no reconocido ;,2026-04-08 01:28:33
1-3J9N2EA4 ; Codigo de material no reconocido ;,2026-04-08 01:28:41
1-3J7KZDF5; Declarada o En Proceso ;,2026-04-08 01:29:05
1-3J6T8QQ9; falta-stock ;,2026-04-08 01:29:28
1-3J9N2N7I ; Codigo de material no reconocido ;,2026-04-08 01:29:28
1-3J7L3U5C ; Codigo de material no reconocido ;,2026-04-08 01:29:53
1-3J87QGT4; falta-stock ;,2026-04-08 01:29:54
1-3J7SO7C3; falta-stock ;,2026-04-08 01:29:55
1-3J871WE9; Declarada o En Proceso ;,2026-04-08 01:29:58
1-3J7LVOF6; Declarada o En Proceso ;,2026-04-08 01:30:00
1-3J8NDMKN; Declarada o En Proceso ;,2026-04-08 01:30:09
1-3J9N5CH9 ; Codigo de material no reconocido ;,2026-04-08 01:30:16
1-3J6WI775; falta-stock ;,2026-04-08 01:30:24
1-3J6TWTBY ; Codigo de material no reconocido ;,2026-04-08 01:30:51
1-3J9N7CWD ; Codigo de material no reconocido ;,2026-04-08 01:31:04
1-3J6UXR75 ; Codigo de material no reconocido ;,2026-04-08 01:31:10
1-3J6YD5QZ ; Codigo de material no reconocido ;,2026-04-08 01:31:10
1-3J6WQH9A ; Codigo de material no reconocido ;,2026-04-08 01:31:47
1-3J7L787D; Declarada o En Proceso ;,2026-04-08 01:31:48
1-3J9NMHQY ; Codigo de material no reconocido ;,2026-04-08 01:31:52
1-3J8NGJLW; Declarada o En Proceso ;,2026-04-08 01:31:57
1-3J6U9TK6 ; Codigo de material no reconocido ;,2026-04-08 01:32:08
1-3J6W1N30 ; Codigo de material no reconocido ;,2026-04-08 01:32:27
1-3J87DS1K; Declarada o En Proceso ;,2026-04-08 01:32:33
1-3J9O8GSF ; Codigo de material no reconocido ;,2026-04-08 01:32:40
1-3J6YN0T1; falta-stock ;,2026-04-08 01:32:53
1-3J6XJBRR ; Codigo de material no reconocido ;,2026-04-08 01:33:05
1-3J7LDWNB ; Codigo de material no reconocido ;,2026-04-08 01:33:20
1-3J7T0G45 ; Codigo de material no reconocido ;,2026-04-08 01:33:22
1-3J8NOZYR; falta-stock ;,2026-04-08 01:33:41
1-3J6UGD3M; falta-stock ;,2026-04-08 01:33:42
1-3J7T0UWK ; Codigo de material no reconocido ;,2026-04-08 01:34:39
1-3J6YXPE8; falta-stock ;,2026-04-08 01:34:57
1-3J6UNO0J ; Codigo de material no reconocido ;,2026-04-08 01:35:12
1-3J7LJGDQ; Declarada o En Proceso ;,2026-04-08 01:35:38
1-3J9Q0LAN ; producto erroneo ;,2026-04-08 01:35:41
1-3J9S41R7 ; Codigo de material no reconocido ;,2026-04-08 01:36:29
1-3J7T0XAD; Declarada o En Proceso ;,2026-04-08 01:36:34
1-3J6UQEAA; falta-stock ;,2026-04-08 01:37:18
1-3J8NYGAN; Declarada o En Proceso ;,2026-04-08 01:37:31
1-3J7T0XP7; Declarada o En Proceso ;,2026-04-08 01:38:35
1-3J7J97YL ; Codigo de material no reconocido ;,2026-04-08 02:46:47
1-3IOGN610 ; existe un problema con la actividad ;,2026-04-08 02:46:48
1-3J7PDTL4 ; Codigo de material no reconocido ;,2026-04-08 02:47:14
1-3J7S0BIN ; Codigo de material no reconocido ;,2026-04-08 02:47:18
1-3J6Z1HNS ; Codigo de material no reconocido ;,2026-04-08 02:47:19
1-3J72Z5QQ ; Codigo de material no reconocido ;,2026-04-08 02:47:24
1-3J62SNB9; falta-stock ;,2026-04-08 02:47:28
1-3J744JNA; falta-stock ;,2026-04-08 02:47:44
1-3J6UGD3M; falta-stock ;,2026-04-08 02:47:53
1-3J7TPL1H ; Codigo de material no reconocido ;,2026-04-08 02:48:06
1-3J7LYRCU; Declarada o En Proceso ;,2026-04-08 02:48:17
1-3J7PNV0D ; Codigo de material no reconocido ;,2026-04-08 02:48:17
1-3J7JJUV6; Declarada o En Proceso ;,2026-04-08 02:48:28
1-3J6Z41ON ; Codigo de material no reconocido ;,2026-04-08 02:48:29
1-3J74L0DK; Declarada o En Proceso ;,2026-04-08 02:48:50
1-3J6D60KL ; Codigo de material no reconocido ;,2026-04-08 02:48:52
1-3J7UTSEG ; Codigo de material no reconocido ;,2026-04-08 02:48:54
1-3J6UNO0J ; Codigo de material no reconocido ;,2026-04-08 02:49:25
1-3J748TG9; falta-stock ;,2026-04-08 02:49:25
1-3J7M1LVE ; Codigo de material no reconocido ;,2026-04-08 02:49:27
1-3J7UWLLH ; Codigo de material no reconocido ;,2026-04-08 02:49:42
1-3J75D1WO ; Codigo de material no reconocido ;,2026-04-08 02:49:45
1-3J6ZVJR7 ; Codigo de material no reconocido ;,2026-04-08 02:49:46
1-3IOGN610 ; existe un problema con la actividad ;,2026-04-08 02:49:50
1-3J6LTVIB ; Codigo de material no reconocido ;,2026-04-08 02:50:09
1-3J74MXIC ; Codigo de material no reconocido ;,2026-04-08 02:50:19
1-3J7UYPED ; Codigo de material no reconocido ;,2026-04-08 02:50:30
1-3J77JMKO ; Codigo de material no reconocido ;,2026-04-08 02:50:40
1-3J7PRGPO; Declarada o En Proceso ;,2026-04-08 02:50:44
1-3J7JRBKC; Declarada o En Proceso ;,2026-04-08 02:50:54
1-3J700QQJ ; Codigo de material no reconocido ;,2026-04-08 02:51:04
1-3J7VBV57 ; Codigo de material no reconocido ;,2026-04-08 02:51:18
1-3J74ZW80 ; Codigo de material no reconocido ;,2026-04-08 02:51:29
1-3J7KCUBB ; Codigo de material no reconocido ;,2026-04-08 02:51:42
1-3J7M2L4G; Declarada o En Proceso ;,2026-04-08 02:51:46
1-3J7PSZ8O; falta-stock ;,2026-04-08 02:51:51
1-3J7XN89T ; Codigo de material no reconocido ;,2026-04-08 02:52:06
1-3IP4CXI9 ; producto erroneo ;,2026-04-08 02:52:30
1-3J7F2RC9; falta-stock ;,2026-04-08 02:52:36
1-3J7538K8 ; Codigo de material no reconocido ;,2026-04-08 02:52:39
1-3J7Q28LE ; Codigo de material no reconocido ;,2026-04-08 02:52:45
1-3J7014Z3; Declarada o En Proceso ;,2026-04-08 02:52:59
1-3J7KQB17 ; Codigo de material no reconocido ;,2026-04-08 02:52:59
1-3IPY5IMX ; Codigo de material no reconocido ;,2026-04-08 02:53:18
1-3J7M5TB2; falta-stock ;,2026-04-08 02:53:21
1-3J6UXR75 ; Codigo de material no reconocido ;,2026-04-08 02:53:29
1-3J7GDUMN ; Codigo de material no reconocido ;,2026-04-08 02:53:30
1-3J7KTS3H ; Codigo de material no reconocido ;,2026-04-08 02:53:47
1-3IQCMG2B ; producto erroneo ;,2026-04-08 02:54:12
1-3J75OUY1; falta-stock ;,2026-04-08 02:54:22
1-3J709N5D ; Codigo de material no reconocido ;,2026-04-08 02:54:23
1-3J6O7UWZ; falta-stock ;,2026-04-08 02:54:35
1-3J7KUTFG ; Codigo de material no reconocido ;,2026-04-08 02:54:35
1-3J6W1N30 ; Codigo de material no reconocido ;,2026-04-08 02:54:46
1-3IQPQ5MN ; producto erroneo ;,2026-04-08 02:55:06
1-3J70BE8R; falta-stock ;,2026-04-08 02:55:53
1-3IPK5BPW ; Codigo de material no reconocido ;,2026-04-08 02:55:53
1-3J7L1VVH; Declarada o En Proceso ;,2026-04-08 02:56:04
1-3J6P5FUO; falta-stock ;,2026-04-08 02:56:09
1-3J6W9WUF; falta-stock ;,2026-04-08 02:56:28
1-3J5JCCNY; Declarada o En Proceso ;,2026-04-08 02:56:29
1-3J7QK2V2; falta-stock ;,2026-04-08 02:56:38
1-3IR737DQ ; Codigo de material no reconocido ;,2026-04-08 02:56:41
1-3J7L7AQO ; Codigo de material no reconocido ;,2026-04-08 02:56:52
1-3J5NFU25 ; Codigo de material no reconocido ;,2026-04-08 02:57:17
1-3J6R5BU5 ; Codigo de material no reconocido ;,2026-04-08 02:57:25
1-3IR7RLQJ ; producto erroneo ;,2026-04-08 02:57:35
1-3J7NV6V6 ; Codigo de material no reconocido ;,2026-04-08 02:57:40
1-3J6WDGKT ; Codigo de material no reconocido ;,2026-04-08 02:57:51
1-3J7M90V6; falta-stock ;,2026-04-08 02:58:04
1-3J7HTXFP; falta-stock ;,2026-04-08 02:58:09
1-3IR8GWXQ ; Codigo de material no reconocido ;,2026-04-08 02:58:23
1-3J76KMA3 ; Codigo de material no reconocido ;,2026-04-08 02:58:25
1-3J7QV2F0; falta-stock ;,2026-04-08 02:58:47
1-3J7MQ494 ; Codigo de material no reconocido ;,2026-04-08 02:59:12
1-3IRHYMF7 ; producto erroneo ;,2026-04-08 02:59:17
1-3J5XFSAQ; Declarada o En Proceso ;,2026-04-08 02:59:30
1-3J7IOZDK ; Codigo de material no reconocido ;,2026-04-08 02:59:32
1-3J7OCARX; Declarada o En Proceso ;,2026-04-08 02:59:35
1-3J6WI775; falta-stock ;,2026-04-08 02:59:41
1-3J70PF0A; falta-stock ;,2026-04-08 02:59:52
1-3J7GLK9Z ; Codigo de material no reconocido ;,2026-04-08 02:59:56
1-3J7OFMK2 ; Codigo de material no reconocido ;,2026-04-08 03:00:23
1-3J7JRYNX ; Codigo de material no reconocido ;,2026-04-08 03:00:42
1-3J6WQH9A ; Codigo de material no reconocido ;,2026-04-08 03:01:04
1-3J6C15BO; falta-stock ;,2026-04-08 03:01:13
1-3J7P1RKH ; Codigo de material no reconocido ;,2026-04-08 03:01:18
1-3J7GTLE7; Declarada o En Proceso ;,2026-04-08 03:01:52
1-3IS20UHL ; producto erroneo ;,2026-04-08 03:02:10
1-3J6XJBRR ; Codigo de material no reconocido ;,2026-04-08 03:02:21
1-3J6RMBT5; Declarada o En Proceso ;,2026-04-08 03:02:24
1-3J7R0ZKG; falta-stock ;,2026-04-08 03:02:46
1-3J7N8DZS ; Codigo de material no reconocido ;,2026-04-08 03:02:47
1-3IS2HVRO ; producto erroneo ;,2026-04-08 03:03:04
1-3J7PRXDG; Declarada o En Proceso ;,2026-04-08 03:03:24
1-3J7NGP4Z ; Codigo de material no reconocido ;,2026-04-08 03:03:42
1-3J7R8IVN ; Codigo de material no reconocido ;,2026-04-08 03:03:54
1-3IT4GE4U ; producto erroneo ;,2026-04-08 03:03:58
1-3J7H6BGX; Declarada o En Proceso ;,2026-04-08 03:04:05
1-3J72C3CT; falta-stock ;,2026-04-08 03:04:06
1-3IT5R4CY ; producto erroneo ;,2026-04-08 03:04:52
1-3J7NIWW8 ; Codigo de material no reconocido ;,2026-04-08 03:04:59
1-3J6R8ZK8 ; Codigo de material no reconocido ;,2026-04-08 03:05:01
1-3J7KKPXY; falta-stock ;,2026-04-08 03:05:02
1-3J7HFBJF ; Codigo de material no reconocido ;,2026-04-08 03:05:07
1-3J7PU4NU; falta-stock ;,2026-04-08 03:05:14
1-3IU3GJAX ; producto erroneo ;,2026-04-08 03:05:46
1-3J6YD5QZ ; Codigo de material no reconocido ;,2026-04-08 03:06:03
1-3J7Q2D4Z ; Codigo de material no reconocido ;,2026-04-08 03:06:08
1-3J7KZC0V ; Codigo de material no reconocido ;,2026-04-08 03:06:18
1-3J6T8QQ9; falta-stock ;,2026-04-08 03:06:28
1-3J7NN0PF; Declarada o En Proceso ;,2026-04-08 03:06:32
1-3ITWOOC8 ; producto erroneo ;,2026-04-08 03:06:40
1-3J6S4ZU0; falta-stock ;,2026-04-08 03:06:43
